RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
"5,849.00","15,681,887.00",Eskridge,758.00,Germany,Male,33.00,0.00,"129,142.54",2.00,1.00,1.00,"26,606.28",0.00
"5,850.00","15,608,873.00",Smith,665.00,France,Male,51.00,2.00,0.00,1.00,0.00,0.00,"53,353.36",0.00
"5,851.00","15,762,091.00",Simpson,631.00,Germany,Female,22.00,6.00,"139,129.92",1.00,1.00,1.00,"63,747.51",0.00
"5,852.00","15,722,053.00",Oguejiofor,576.00,Spain,Male,33.00,3.00,0.00,2.00,0.00,1.00,"190,112.05",0.00
"5,853.00","15,782,100.00",Holloway,544.00,Spain,Male,22.00,3.00,"66,483.32",1.00,0.00,1.00,"110,317.39",0.00
"5,854.00","15,765,300.00",L?,596.00,Germany,Male,40.00,5.00,"62,389.03",3.00,1.00,0.00,"148,623.43",1.00
"5,855.00","15,743,570.00",Feng,481.00,France,Female,34.00,5.00,0.00,2.00,1.00,1.00,"125,253.46",0.00
"5,856.00","15,608,541.00",Claiborne,498.00,France,Male,46.00,1.00,"91,857.66",1.00,1.00,0.00,"101,954.78",1.00
"5,857.00","15,750,671.00",Egobudike,512.00,Spain,Male,31.00,6.00,0.00,2.00,1.00,0.00,"168,462.26",0.00
"5,858.00","15,813,659.00",Folliero,594.00,France,Female,56.00,7.00,0.00,1.00,1.00,0.00,"26,215.85",1.00
"5,859.00","15,757,867.00",Bray,570.00,France,Female,30.00,10.00,"176,173.52",1.00,1.00,0.00,"97,045.32",1.00
"5,860.00","15,652,914.00",Ibrahimov,721.00,Spain,Male,38.00,7.00,0.00,1.00,0.00,1.00,"53,534.80",0.00
"5,861.00","15,723,818.00",Carpenter,453.00,France,Female,37.00,4.00,"131,834.76",2.00,1.00,0.00,"8,949.20",0.00
"5,862.00","15,713,819.00",Walsh,562.00,France,Male,48.00,3.00,"92,347.96",1.00,1.00,1.00,"163,116.75",0.00
"5,863.00","15,656,484.00",Woods,682.00,France,Male,40.00,4.00,0.00,2.00,1.00,1.00,"140,745.91",0.00
"5,864.00","15,778,515.00",Wu,748.00,France,Male,40.00,3.00,"95,297.11",1.00,0.00,0.00,"171,515.84",0.00
"5,865.00","15,803,840.00",Forbes,729.00,France,Female,32.00,9.00,0.00,2.00,0.00,0.00,"150,803.44",0.00
"5,866.00","15,735,339.00",Lynch,663.00,France,Male,39.00,4.00,0.00,1.00,1.00,0.00,"76,884.05",0.00
"5,867.00","15,600,392.00",Amaechi,735.00,France,Female,53.00,8.00,"123,845.36",2.00,0.00,1.00,"170,454.93",1.00
"5,868.00","15,625,740.00",Enriquez,627.00,Germany,Male,62.00,3.00,"143,426.34",2.00,1.00,1.00,"143,104.30",0.00
"5,869.00","15,663,817.00",Y?an,713.00,France,Male,46.00,5.00,0.00,1.00,1.00,1.00,"55,701.62",0.00
"5,870.00","15,734,461.00",Brooks,562.00,Germany,Male,31.00,2.00,"112,708.20",1.00,0.00,1.00,"186,370.30",0.00
"5,871.00","15,780,142.00",Wang,632.00,France,Male,43.00,2.00,"100,013.51",1.00,1.00,0.00,"24,275.32",0.00
"5,872.00","15,709,920.00",Burke,479.00,France,Female,33.00,2.00,"208,165.53",1.00,0.00,0.00,"50,774.81",1.00
"5,873.00","15,684,248.00",Meng,658.00,Spain,Male,21.00,7.00,0.00,2.00,0.00,1.00,"154,279.87",0.00
"5,874.00","15,643,158.00",Chiganu,598.00,France,Female,40.00,9.00,0.00,1.00,1.00,0.00,"68,462.59",1.00
"5,875.00","15,693,902.00",Hunt,597.00,France,Male,19.00,2.00,0.00,2.00,1.00,1.00,"91,036.74",0.00
"5,876.00","15,578,307.00",Lucchese,512.00,France,Female,33.00,6.00,"121,685.31",2.00,1.00,1.00,"83,681.97",0.00
"5,877.00","15,585,379.00",Humphries,704.00,France,Male,39.00,2.00,"111,525.02",1.00,1.00,0.00,"199,484.96",0.00
"5,878.00","15,758,510.00",Frolova,474.00,France,Male,26.00,6.00,0.00,2.00,0.00,0.00,"152,491.22",0.00
"5,879.00","15,692,918.00",Hsing,604.00,Germany,Male,36.00,10.00,"113,546.30",1.00,1.00,1.00,"134,875.37",0.00
"5,880.00","15,705,301.00",Parkes,683.00,France,Male,41.00,6.00,"95,696.52",2.00,1.00,1.00,"184,366.14",0.00
"5,881.00","15,718,231.00",Gregory,537.00,France,Male,28.00,0.00,"88,963.31",2.00,1.00,1.00,"189,839.93",0.00
"5,882.00","15,567,991.00",Obiuto,794.00,Spain,Male,31.00,0.00,"144,880.34",2.00,0.00,1.00,"175,643.44",0.00
"5,883.00","15,772,650.00",Longo,732.00,France,Male,55.00,9.00,"136,576.02",1.00,0.00,1.00,"3,268.17",1.00
"5,884.00","15,574,795.00",Lombardo,495.00,France,Female,38.00,2.00,"63,093.01",1.00,1.00,1.00,"47,089.72",0.00
"5,885.00","15,706,036.00",Lombardo,552.00,Germany,Male,38.00,10.00,"132,271.12",2.00,1.00,1.00,"46,562.02",0.00
"5,886.00","15,723,856.00",Gonzalez,602.00,France,Female,29.00,3.00,"88,814.40",2.00,1.00,1.00,"62,487.97",0.00
"5,887.00","15,812,920.00",Nwabugwu,607.00,Germany,Male,40.00,5.00,"90,594.55",1.00,0.00,1.00,"181,598.25",0.00
"5,888.00","15,691,287.00",Ford,675.00,Germany,Female,33.00,0.00,"141,816.25",1.00,1.00,0.00,"64,815.05",1.00
"5,889.00","15,804,797.00",Gilleland,443.00,France,Female,54.00,3.00,"138,547.97",1.00,1.00,1.00,"70,196.23",1.00
"5,890.00","15,708,650.00",Fullwood,727.00,France,Female,31.00,2.00,"52,192.08",2.00,0.00,1.00,"160,383.47",0.00
"5,891.00","15,712,777.00",Kao,482.00,France,Male,38.00,4.00,"124,976.19",1.00,1.00,0.00,"35,848.12",0.00
"5,892.00","15,786,469.00",Montalvo,686.00,France,Female,34.00,1.00,0.00,2.00,1.00,0.00,"87,278.48",0.00
"5,893.00","15,669,219.00",Wilson,588.00,Germany,Male,35.00,3.00,"104,356.38",1.00,1.00,0.00,"94,498.82",0.00
"5,894.00","15,641,004.00",Doyne,605.00,Spain,Female,48.00,10.00,"150,315.92",1.00,0.00,1.00,"133,486.36",0.00
"5,895.00","15,648,067.00",Onwuamaeze,583.00,France,Male,39.00,1.00,"129,299.28",2.00,1.00,0.00,"73,107.60",0.00
"5,896.00","15,704,014.00",K'ung,738.00,Germany,Male,37.00,7.00,"140,950.92",2.00,1.00,0.00,"195,333.98",0.00
"5,897.00","15,645,136.00",O'Donnell,744.00,Spain,Male,30.00,1.00,"128,065.12",1.00,1.00,0.00,"121,525.48",0.00
"5,898.00","15,709,604.00",McMillan,781.00,France,Male,23.00,2.00,"107,433.48",1.00,1.00,0.00,"173,843.21",0.00
"5,899.00","15,713,637.00",Chinedum,699.00,France,Male,34.00,2.00,"117,468.67",1.00,1.00,0.00,"185,227.42",0.00
"5,900.00","15,793,901.00",Capon,639.00,France,Female,27.00,2.00,0.00,2.00,0.00,0.00,"125,244.18",0.00
"5,901.00","15,569,759.00",Rawling,583.00,France,Female,27.00,4.00,0.00,3.00,1.00,0.00,"163,113.41",0.00
"5,902.00","15,712,930.00",Duncan,587.00,France,Male,42.00,1.00,0.00,1.00,0.00,0.00,"123,006.91",0.00
"5,903.00","15,586,504.00",Trevisani,694.00,France,Male,40.00,9.00,0.00,2.00,1.00,0.00,"40,463.03",0.00
"5,904.00","15,677,317.00",Ankudinova,570.00,France,Female,29.00,4.00,"153,040.03",1.00,1.00,1.00,"131,363.57",1.00
"5,905.00","15,664,270.00",Balsillie,692.00,Germany,Male,45.00,6.00,"142,084.04",4.00,1.00,0.00,"188,305.85",1.00
"5,906.00","15,731,519.00",Kerr,511.00,France,Female,30.00,5.00,0.00,2.00,1.00,0.00,"143,994.86",0.00
"5,907.00","15,745,623.00",Worsnop,788.00,France,Male,32.00,4.00,"112,079.58",1.00,0.00,0.00,"89,368.59",0.00
"5,908.00","15,813,862.00",Yevseyev,526.00,Spain,Male,66.00,7.00,"132,044.60",2.00,1.00,1.00,"158,365.89",0.00
"5,909.00","15,641,934.00",Manna,749.00,Spain,Female,46.00,9.00,"66,582.81",1.00,1.00,0.00,"78,753.12",1.00
"5,910.00","15,713,043.00",Siciliani,691.00,France,Female,33.00,6.00,0.00,2.00,1.00,1.00,"100,408.31",0.00
"5,911.00","15,700,749.00",Powell,481.00,France,Female,39.00,6.00,0.00,1.00,1.00,1.00,"24,677.54",0.00
"5,912.00","15,697,567.00",Bazarova,752.00,France,Male,33.00,4.00,0.00,2.00,1.00,1.00,"39,570.78",0.00
"5,913.00","15,715,414.00",White,658.00,France,Female,38.00,6.00,"102,895.10",1.00,0.00,0.00,"155,665.76",0.00
"5,914.00","15,639,530.00",Buda,679.00,Spain,Male,42.00,2.00,0.00,1.00,1.00,1.00,"168,294.27",0.00
"5,915.00","15,726,058.00",Cattaneo,754.00,Germany,Male,27.00,7.00,"117,578.35",2.00,0.00,1.00,"87,908.01",0.00
"5,916.00","15,725,665.00",Lo,679.00,France,Male,47.00,10.00,"198,546.10",2.00,1.00,0.00,"191,198.92",1.00
"5,917.00","15,698,872.00",Brown,633.00,Spain,Female,39.00,2.00,0.00,2.00,0.00,0.00,"191,207.03",0.00
"5,918.00","15,812,184.00",Rose,674.00,France,Female,31.00,1.00,0.00,1.00,1.00,0.00,"128,954.05",0.00
"5,919.00","15,742,609.00",Lombardo,600.00,Germany,Male,28.00,2.00,"116,623.31",1.00,0.00,1.00,"59,905.29",0.00
"5,920.00","15,815,043.00",McMillan,645.00,Spain,Male,49.00,8.00,0.00,2.00,1.00,0.00,"162,012.60",0.00
"5,921.00","15,640,648.00",Howe,698.00,France,Male,36.00,6.00,0.00,2.00,0.00,1.00,"19,231.98",0.00
"5,922.00","15,627,203.00",Hsu,508.00,Spain,Male,54.00,10.00,0.00,1.00,1.00,1.00,"175,749.36",0.00
"5,923.00","15,786,196.00",Han,555.00,France,Female,44.00,3.00,"105,770.70",3.00,1.00,0.00,"60,533.96",1.00
"5,924.00","15,612,095.00",Calabrese,751.00,France,Female,48.00,9.00,0.00,1.00,1.00,0.00,"137,508.42",1.00
"5,925.00","15,674,368.00",Riley,738.00,France,Female,39.00,1.00,"94,435.45",2.00,0.00,1.00,"189,430.86",0.00
"5,926.00","15,783,477.00",Biryukov,706.00,Germany,Female,39.00,8.00,"112,889.91",1.00,0.00,1.00,"6,723.66",0.00
"5,927.00","15,757,559.00",Broadhurst,595.00,France,Female,53.00,7.00,0.00,2.00,1.00,0.00,"41,371.68",1.00
"5,928.00","15,591,036.00",Genovesi,577.00,Germany,Female,43.00,3.00,"127,940.47",1.00,0.00,0.00,"125,140.72",1.00
"5,929.00","15,761,241.00",Hsieh,578.00,Germany,Female,36.00,8.00,"129,745.10",1.00,1.00,1.00,"143,683.75",0.00
"5,930.00","15,695,078.00",Kemp,699.00,France,Male,32.00,3.00,0.00,2.00,1.00,1.00,"170,770.44",0.00
"5,931.00","15,645,744.00",Chukwudi,826.00,France,Female,30.00,5.00,0.00,2.00,0.00,1.00,"157,397.57",0.00
"5,932.00","15,566,988.00",Iqbal,656.00,Germany,Female,46.00,7.00,"141,535.52",1.00,1.00,0.00,"50,595.15",1.00
"5,933.00","15,749,300.00",Teng,556.00,France,Female,47.00,2.00,"139,914.27",1.00,1.00,1.00,"50,390.98",0.00
"5,934.00","15,594,340.00",Tao,569.00,France,Male,41.00,4.00,"120,243.49",1.00,1.00,0.00,"163,150.03",1.00
"5,935.00","15,607,065.00",Chinedum,765.00,France,Male,34.00,9.00,"91,835.16",1.00,0.00,0.00,"138,280.17",0.00
"5,936.00","15,778,089.00",Stevenson,544.00,Spain,Male,37.00,2.00,0.00,2.00,0.00,0.00,"135,067.02",0.00
"5,937.00","15,773,723.00",Duncan,588.00,Spain,Female,22.00,9.00,"67,178.19",1.00,1.00,1.00,"163,534.75",1.00
"5,938.00","15,697,035.00",Garrett,740.00,Spain,Female,31.00,8.00,0.00,2.00,0.00,0.00,"86,657.48",0.00
"5,939.00","15,679,668.00",Yao,850.00,Spain,Male,38.00,7.00,"115,378.94",1.00,0.00,1.00,"162,087.82",0.00
"5,940.00","15,709,861.00",He,766.00,Germany,Male,30.00,4.00,"127,786.28",2.00,1.00,1.00,"28,879.30",0.00
"5,941.00","15,791,958.00",Mazzi,849.00,France,Female,41.00,6.00,0.00,2.00,1.00,1.00,"169,203.51",1.00
"5,942.00","15,791,030.00",Edwards,612.00,France,Female,33.00,0.00,"64,900.32",2.00,1.00,0.00,"102,426.12",0.00
"5,943.00","15,695,339.00",Lucchesi,517.00,Germany,Male,53.00,0.00,"109,172.88",1.00,1.00,0.00,"54,676.10",1.00
"5,944.00","15,658,813.00",Siciliani,645.00,France,Female,55.00,7.00,0.00,2.00,1.00,1.00,"18,369.33",0.00
"5,945.00","15,715,709.00",Shih,696.00,Germany,Male,43.00,4.00,"114,091.38",1.00,0.00,1.00,"159,888.10",0.00
"5,946.00","15,722,533.00",Logue,716.00,France,Female,40.00,3.00,0.00,2.00,0.00,1.00,"167,636.15",0.00
"5,947.00","15,683,118.00",Rechner,590.00,France,Male,32.00,9.00,0.00,2.00,1.00,0.00,"138,889.15",0.00
"5,948.00","15,672,798.00",O'Brien,656.00,France,Female,45.00,7.00,"145,933.27",1.00,1.00,1.00,"199,392.14",0.00
"5,949.00","15,680,112.00",Stewart,473.00,Germany,Female,35.00,7.00,"131,504.73",1.00,1.00,0.00,"189,560.43",0.00
"5,950.00","15,714,575.00",Batt,742.00,Germany,Female,44.00,8.00,"107,926.02",1.00,0.00,1.00,"17,375.27",1.00
"5,951.00","15,806,808.00",Hope,834.00,Germany,Female,57.00,8.00,"112,281.60",3.00,1.00,0.00,"140,225.14",1.00
"5,952.00","15,590,637.00",Ahmed,721.00,France,Male,41.00,7.00,0.00,2.00,0.00,1.00,"61,018.85",0.00
"5,953.00","15,657,535.00",Pearson,590.00,Spain,Male,29.00,10.00,0.00,1.00,1.00,1.00,"51,907.72",1.00
"5,954.00","15,696,141.00",Kruglov,516.00,Spain,Female,31.00,7.00,0.00,1.00,1.00,0.00,"47,018.75",0.00
"5,955.00","15,811,947.00",Gordon,850.00,France,Male,33.00,0.00,"124,781.67",1.00,0.00,1.00,"33,700.52",0.00
"5,956.00","15,649,024.00",Trujillo,748.00,France,Female,39.00,9.00,"132,865.56",1.00,1.00,1.00,"59,636.43",1.00
"5,957.00","15,594,928.00",Pagnotto,798.00,Germany,Female,38.00,4.00,"129,055.13",1.00,1.00,0.00,"157,147.59",0.00
"5,958.00","15,765,532.00",Horton,612.00,Germany,Male,76.00,6.00,"96,166.88",1.00,1.00,1.00,"191,393.26",0.00
"5,959.00","15,741,719.00",DeRose,540.00,France,Female,40.00,3.00,"165,298.12",1.00,0.00,1.00,"199,862.75",0.00
"5,960.00","15,665,629.00",Chiang,719.00,Spain,Female,33.00,7.00,0.00,2.00,1.00,0.00,"20,016.59",0.00
"5,961.00","15,728,917.00",Gill,598.00,France,Male,48.00,6.00,"120,682.53",1.00,1.00,0.00,"30,635.52",1.00
"5,962.00","15,762,993.00",Trevisano,796.00,Spain,Male,32.00,5.00,"102,773.15",2.00,0.00,1.00,"117,832.88",0.00
"5,963.00","15,571,193.00",Morrison,579.00,Germany,Male,42.00,0.00,"144,386.32",1.00,1.00,1.00,"22,497.10",1.00
"5,964.00","15,653,521.00",Onuora,850.00,Germany,Female,40.00,7.00,"104,449.80",1.00,1.00,1.00,747.88,0.00
"5,965.00","15,802,220.00",Ikenna,599.00,Spain,Male,35.00,6.00,"137,102.65",1.00,0.00,0.00,"76,870.81",0.00
"5,966.00","15,644,132.00",Mancini,724.00,France,Female,30.00,9.00,"142,475.87",1.00,1.00,1.00,"107,848.24",0.00
"5,967.00","15,600,832.00",Moss,508.00,France,Female,43.00,9.00,0.00,1.00,1.00,0.00,"103,726.71",0.00
"5,968.00","15,797,919.00",Ting,773.00,Spain,Male,37.00,2.00,"103,195.20",2.00,1.00,0.00,"178,268.36",0.00
"5,969.00","15,603,743.00",Tai,526.00,France,Male,28.00,1.00,"112,070.44",1.00,0.00,1.00,"126,281.83",0.00
"5,970.00","15,579,714.00",Pan,542.00,France,Female,29.00,7.00,0.00,2.00,0.00,1.00,"196,651.72",0.00
"5,971.00","15,634,295.00",Wilson,470.00,France,Male,35.00,1.00,"96,473.59",1.00,0.00,0.00,"5,962.30",0.00
"5,972.00","15,786,680.00",Bianchi,805.00,Spain,Male,37.00,5.00,0.00,2.00,1.00,0.00,"21,928.81",0.00
"5,973.00","15,623,499.00",Holman,548.00,Germany,Male,49.00,9.00,"108,437.89",1.00,0.00,0.00,"127,022.87",1.00
"5,974.00","15,691,823.00",Obidimkpa,672.00,France,Male,37.00,5.00,"153,195.59",1.00,1.00,1.00,"162,763.01",0.00
"5,975.00","15,809,279.00",Wallace,773.00,France,Male,45.00,8.00,"96,877.21",1.00,1.00,1.00,"113,950.51",0.00
"5,976.00","15,758,039.00",Ash,614.00,France,Male,44.00,6.00,0.00,2.00,0.00,1.00,"104,930.46",0.00
"5,977.00","15,807,163.00",Ku,537.00,France,Female,38.00,10.00,0.00,1.00,0.00,0.00,"52,337.97",1.00
"5,978.00","15,631,639.00",Uspensky,704.00,France,Female,40.00,6.00,"95,452.89",1.00,0.00,1.00,"179,964.55",0.00
"5,979.00","15,713,770.00",Shih,586.00,Spain,Male,41.00,3.00,"63,873.56",1.00,1.00,0.00,"83,753.64",0.00
"5,980.00","15,698,167.00",Kumm,677.00,France,Female,24.00,0.00,"148,298.59",2.00,0.00,0.00,"182,913.95",0.00
"5,981.00","15,781,710.00",Carey,558.00,Spain,Female,31.00,7.00,0.00,2.00,1.00,0.00,"166,720.28",0.00
"5,982.00","15,801,296.00",Farber,634.00,Germany,Female,37.00,7.00,"143,258.85",2.00,1.00,0.00,"192,721.98",0.00
"5,983.00","15,704,378.00",Calabrese,655.00,Germany,Male,37.00,9.00,"121,342.24",1.00,1.00,1.00,"180,241.44",0.00
"5,984.00","15,767,891.00",Findlay,619.00,Germany,Female,28.00,6.00,"99,152.73",2.00,1.00,0.00,"48,475.12",0.00
"5,985.00","15,640,667.00",Yu,662.00,France,Female,41.00,4.00,0.00,2.00,1.00,0.00,"126,551.48",0.00
"5,986.00","15,702,145.00",Edments,705.00,Spain,Male,33.00,7.00,"68,423.89",1.00,1.00,1.00,"64,872.55",0.00
"5,987.00","15,679,738.00",Brown,527.00,Spain,Female,35.00,8.00,0.00,1.00,1.00,0.00,"98,031.53",1.00
"5,988.00","15,636,634.00",Lindon,630.00,Germany,Female,25.00,7.00,"79,656.81",1.00,1.00,0.00,"93,524.22",0.00
"5,989.00","15,809,227.00",Chukwudi,850.00,France,Male,35.00,2.00,0.00,2.00,1.00,1.00,"56,991.66",0.00
"5,990.00","15,601,811.00",Caldwell,668.00,France,Female,53.00,10.00,"110,240.04",1.00,0.00,0.00,"183,980.56",1.00
"5,991.00","15,625,494.00",Li Fonti,573.00,France,Female,32.00,9.00,"125,321.84",2.00,1.00,1.00,"130,234.63",0.00
"5,992.00","15,723,737.00",Pitcher,680.00,France,Male,27.00,3.00,0.00,1.00,1.00,0.00,"32,454.26",0.00
"5,993.00","15,682,955.00",Capon,758.00,France,Female,32.00,2.00,"84,378.90",1.00,1.00,1.00,"75,396.43",0.00
"5,994.00","15,758,856.00",Kable,597.00,France,Male,45.00,7.00,0.00,2.00,0.00,0.00,"167,756.45",0.00
"5,995.00","15,746,065.00",Lo Duca,580.00,Germany,Male,35.00,10.00,"136,281.41",2.00,1.00,1.00,"24,799.47",0.00
"5,996.00","15,783,865.00",Kulikova,622.00,France,Male,59.00,5.00,"119,380.37",1.00,1.00,1.00,"60,429.43",0.00
"5,997.00","15,745,455.00",Navarrete,638.00,Germany,Male,62.00,4.00,"108,716.59",2.00,1.00,1.00,"74,241.09",0.00
"5,998.00","15,583,033.00",Huguley,640.00,France,Female,20.00,4.00,0.00,2.00,0.00,1.00,"78,310.82",0.00
"5,999.00","15,644,212.00",Han,644.00,Spain,Male,28.00,0.00,0.00,2.00,1.00,0.00,"119,419.37",0.00
"6,000.00","15,735,688.00",Horsley,753.00,France,Female,31.00,6.00,"106,596.29",1.00,0.00,0.00,"91,305.77",0.00
"6,001.00","15,658,577.00",Massie,629.00,France,Female,37.00,10.00,"99,546.25",3.00,0.00,1.00,"25,136.95",1.00
"6,002.00","15,606,887.00",Singh,775.00,France,Female,30.00,5.00,0.00,1.00,1.00,0.00,"193,880.60",1.00
"6,003.00","15,783,026.00",H?,701.00,France,Female,41.00,2.00,0.00,1.00,1.00,0.00,"47,856.78",0.00
"6,004.00","15,579,892.00",Doyle,708.00,Spain,Male,19.00,7.00,"112,615.86",1.00,1.00,1.00,"4,491.77",0.00
"6,005.00","15,802,088.00",Grant,521.00,Spain,Female,22.00,10.00,0.00,1.00,1.00,1.00,"101,311.95",0.00
"6,006.00","15,589,323.00",Law,636.00,France,Female,24.00,9.00,0.00,2.00,0.00,1.00,"38,830.72",0.00
"6,007.00","15,636,395.00",King,529.00,France,Female,31.00,5.00,0.00,2.00,1.00,0.00,"26,817.23",0.00
"6,008.00","15,712,772.00",Onwubiko,757.00,France,Male,28.00,3.00,"75,381.15",1.00,1.00,1.00,"199,727.72",0.00
"6,009.00","15,700,937.00",Romano,767.00,Spain,Female,24.00,5.00,0.00,2.00,1.00,1.00,"67,445.85",0.00
"6,010.00","15,766,659.00",Okwudilichukwu,525.00,Spain,Male,33.00,5.00,0.00,2.00,1.00,0.00,"161,002.29",0.00
"6,011.00","15,814,033.00",Milano,759.00,Spain,Male,38.00,1.00,0.00,2.00,1.00,0.00,"20,778.39",0.00
"6,012.00","15,783,007.00",Parker,520.00,Germany,Female,45.00,1.00,"123,086.39",1.00,1.00,1.00,"41,042.40",1.00
"6,013.00","15,654,183.00",Aitken,738.00,France,Female,26.00,3.00,0.00,2.00,1.00,0.00,"67,484.16",0.00
"6,014.00","15,609,899.00",Obiora,548.00,Spain,Male,37.00,4.00,0.00,1.00,1.00,0.00,"121,763.68",0.00
"6,015.00","15,747,323.00",Vasilyeva,535.00,Spain,Male,48.00,9.00,"109,472.47",1.00,1.00,0.00,"157,358.43",1.00
"6,016.00","15,582,591.00",Chiabuotu,615.00,Spain,Male,59.00,4.00,"155,766.05",1.00,1.00,1.00,"110,275.17",0.00
"6,017.00","15,738,835.00",Slater,850.00,Germany,Male,38.00,7.00,"101,985.81",2.00,0.00,0.00,"43,801.27",0.00
"6,018.00","15,782,404.00",Hughes,487.00,France,Female,34.00,2.00,"96,019.50",1.00,0.00,0.00,"9,085.00",0.00
"6,019.00","15,697,480.00",Menkens,731.00,France,Male,30.00,7.00,0.00,2.00,0.00,1.00,"143,086.09",0.00
"6,020.00","15,697,045.00",Pisani,726.00,Spain,Female,35.00,9.00,0.00,2.00,0.00,1.00,"100,556.98",0.00
"6,021.00","15,781,234.00",Y?an,609.00,France,Female,35.00,2.00,"147,900.43",1.00,1.00,0.00,"140,000.29",0.00
"6,022.00","15,579,891.00",Milani,714.00,France,Male,52.00,4.00,"100,755.66",1.00,1.00,1.00,"186,775.25",0.00
"6,023.00","15,805,690.00",Chin,694.00,Spain,Female,35.00,7.00,0.00,1.00,1.00,0.00,"133,570.43",1.00
"6,024.00","15,612,139.00",Fu,786.00,France,Female,33.00,0.00,"83,036.05",1.00,0.00,1.00,"154,990.58",1.00
"6,025.00","15,568,834.00",Howells,698.00,Spain,Male,27.00,6.00,"125,427.37",2.00,0.00,0.00,"27,654.44",0.00
"6,026.00","15,709,917.00",Ni,601.00,France,Female,46.00,3.00,"98,202.76",1.00,0.00,0.00,"137,763.93",0.00
"6,027.00","15,718,843.00",Maslova,769.00,Spain,Male,41.00,1.00,"72,509.91",1.00,1.00,0.00,"25,723.73",0.00
"6,028.00","15,799,494.00",Forster,850.00,Germany,Male,44.00,3.00,"140,393.65",2.00,0.00,1.00,"186,285.52",0.00
"6,029.00","15,673,439.00",Sun,646.00,Spain,Female,50.00,5.00,"142,644.64",2.00,1.00,1.00,"142,208.50",1.00
"6,030.00","15,669,011.00",Bocharova,659.00,France,Female,44.00,9.00,"23,503.31",1.00,0.00,1.00,"169,862.01",1.00
"6,031.00","15,581,388.00",Y?an,487.00,Spain,Male,33.00,8.00,"145,729.71",1.00,1.00,0.00,"41,365.85",0.00
"6,032.00","15,743,153.00",Singh,740.00,Germany,Female,40.00,2.00,"122,295.17",2.00,1.00,1.00,"30,812.84",0.00
"6,033.00","15,579,787.00",Nkemakonam,686.00,France,Male,39.00,4.00,0.00,2.00,1.00,0.00,"155,023.93",0.00
"6,034.00","15,759,966.00",Chiemenam,612.00,Spain,Female,36.00,5.00,"119,799.27",2.00,1.00,0.00,"159,416.58",0.00
"6,035.00","15,601,045.00",Angelo,655.00,Spain,Male,37.00,8.00,"163,708.58",2.00,0.00,0.00,"76,259.23",0.00
"6,036.00","15,764,021.00",Frolov,617.00,France,Male,34.00,1.00,"61,687.33",2.00,1.00,0.00,"105,965.25",0.00
"6,037.00","15,687,218.00",West,674.00,France,Female,27.00,4.00,"79,144.34",1.00,0.00,1.00,"50,743.83",0.00
"6,038.00","15,626,452.00",Beatham,711.00,Spain,Male,32.00,5.00,0.00,2.00,1.00,1.00,"147,720.27",0.00
"6,039.00","15,700,964.00",Pollard,624.00,Germany,Female,27.00,7.00,"104,848.68",1.00,1.00,1.00,"167,387.36",0.00
"6,040.00","15,768,887.00",Hsing,597.00,Spain,Male,26.00,5.00,0.00,2.00,0.00,1.00,"95,159.13",0.00
"6,041.00","15,735,358.00",Dowse,682.00,Spain,Male,46.00,4.00,0.00,1.00,1.00,1.00,"4,654.28",0.00
"6,042.00","15,749,472.00",Lucciano,775.00,France,Male,45.00,8.00,0.00,1.00,1.00,0.00,"130,376.68",0.00
"6,043.00","15,685,872.00",Godfrey,727.00,France,Female,29.00,1.00,"146,652.01",1.00,1.00,1.00,"173,486.39",0.00
"6,044.00","15,760,851.00",Gratton,629.00,France,Male,31.00,6.00,0.00,2.00,1.00,0.00,"93,881.75",0.00
"6,045.00","15,734,588.00",Manning,684.00,France,Male,46.00,0.00,0.00,2.00,1.00,1.00,"36,376.97",0.00
"6,046.00","15,784,594.00",Mazzi,549.00,Germany,Female,37.00,1.00,"130,622.34",2.00,1.00,1.00,"128,499.94",0.00
"6,047.00","15,606,435.00",Wall,593.00,Germany,Male,69.00,2.00,"187,013.13",2.00,0.00,1.00,"105,898.69",0.00
"6,048.00","15,790,247.00",Sims,536.00,Spain,Male,40.00,9.00,0.00,2.00,1.00,1.00,"11,959.03",0.00
"6,049.00","15,676,433.00",Allan,707.00,France,Female,36.00,6.00,0.00,1.00,0.00,0.00,"98,810.78",0.00
"6,050.00","15,625,905.00",Griffen,592.00,Spain,Male,41.00,0.00,0.00,2.00,1.00,0.00,"65,906.07",0.00
"6,051.00","15,626,414.00",Russell,703.00,France,Male,44.00,6.00,"98,862.54",1.00,1.00,0.00,"151,516.70",0.00
"6,052.00","15,623,220.00",Brown,723.00,Spain,Female,45.00,4.00,0.00,2.00,1.00,0.00,"37,214.39",0.00
"6,053.00","15,752,857.00",Palerma,452.00,Germany,Male,52.00,1.00,"98,443.14",2.00,0.00,0.00,"92,033.98",0.00
"6,054.00","15,677,908.00",Gilbert,552.00,Spain,Male,42.00,4.00,0.00,2.00,0.00,0.00,"195,692.30",0.00
"6,055.00","15,773,013.00",Uvarov,633.00,France,Female,47.00,0.00,0.00,1.00,1.00,1.00,"6,342.84",1.00
"6,056.00","15,623,972.00",Wisdom,479.00,Germany,Female,23.00,9.00,"123,575.51",1.00,0.00,1.00,"95,148.28",0.00
